,Day,mW_A,sW_A,mICU_A,sICU_A,mW_P,sW_P,mICU_P,sICU_P
147,148.0,4.86670592038769e-08,5.014239769280916e-07,2.1242701065045176e-08,1.4185508794304262e-07,1.0878426235506519e-10,4.473471756944621e-09,5.006018089775642e-11,0.0
148,149.0,3.5499462756186785e-08,3.6578935488100615e-07,1.550887759539159e-08,1.035701823558147e-07,7.920718175190569e-11,3.2573089031962857e-09,3.6475323414034923e-11,0.0
149,150.0,2.587963302604411e-08,2.6669898749401757e-07,1.1315774403471086e-08,7.55727107437563e-08,5.763995069282384e-11,2.370498415569565e-09,2.656194378265741e-11,0.0
150,151.0,1.885600353663062e-08,1.9435113456733724e-07,8.251312469612687e-09,5.5111209542270784e-08,4.1922654773196224e-11,1.724228024137508e-09,1.933210982240055e-11,0.0
151,152.0,1.373101472558697e-08,1.4156048874652092e-07,6.013084764674277e-09,4.016649824800034e-08,3.047519333831774e-11,1.2535264848744121e-09,1.4062499507390156e-11,0.0
152,153.0,9.993653489622002e-09,1.0306328990637411e-07,4.379320159616029e-09,2.9257804601003804e-08,2.2142374085366242e-11,9.108941142760776e-10,1.0223873080656754e-11,0.0
153,154.0,7.269812891102908e-09,7.500599854235652e-08,3.1874920581437895e-09,2.1299933804568824e-08,1.6080183744970088e-11,6.616264193584724e-10,7.429245934715418e-12,0.0
154,155.0,5.285791679761196e-09,5.456931761863787e-08,2.3185709536225793e-09,1.549812239104895e-08,1.1672348442285212e-11,4.803831914520219e-10,5.395831013117383e-12,0.0
155,156.0,3.8414750120768364e-09,3.969193691245445e-08,1.6854404424457276e-09,1.1270691607194774e-08,8.469159067601719e-12,3.4867310203247035e-10,3.9171121636352974e-12,0.0
156,157.0,2.7906426644576367e-09,2.8867695079831733e-08,1.2243821620707368e-09,8.192192098483422e-09,6.142651058143629e-12,2.5301076611725283e-10,2.842365824864541e-12,0.0
157,158.0,2.026520707931617e-09,2.099675271134297e-08,8.888211199335973e-10,5.951641288894519e-09,4.453788454458797e-12,1.835674024788962e-10,2.0616547715607665e-12,0.0
158,159.0,1.4711877729602961e-09,1.5276470118816602e-08,6.447346326406129e-10,4.321868734753678e-09,3.228452988824614e-12,1.3318354287222746e-10,1.494839123734714e-12,0.0
159,160.0,1.0678128527624813e-09,1.1121451770429905e-08,4.672847422479467e-10,3.1370306705714186e-09,2.339887112868607e-12,9.664711705166797e-11,1.0835345105416963e-12,0.0
160,161.0,7.749716353256917e-10,8.105000893868071e-09,3.383497607219883e-10,2.2761280598200408e-09,1.6958644267676508e-12,7.016592107712207e-11,7.852308297037466e-13,0.0
161,162.0,5.624875335130972e-10,5.916279440043337e-09,2.44716103444346e-10,1.6509334148098118e-09,1.229320525772033e-12,5.0982372516447004e-11,5.689938823197816e-13,0.0
162,163.0,4.0839037812184667e-10,4.328980686390406e-09,1.7675467243450846e-10,1.1971529690819054e-09,8.91515168563844e-13,3.709234960492608e-11,4.1232585810502225e-13,0.0
163,164.0,2.966938429541817e-10,3.1784353008585723e-09,1.2745257564784445e-10,8.679614390810976e-10,6.470449222147773e-13,2.7040119080704583e-11,2.988736725729794e-13,0.0
164,165.0,2.1577222090852693e-10,2.344891102780959e-09,9.170524674760008e-11,6.292754873449304e-10,4.702076976160318e-13,1.9768851621874587e-11,2.1675721484739467e-13,0.0
165,166.0,1.5717566394162943e-10,1.7413092806132642e-09,6.57992647674267e-11,4.5630049439222853e-10,3.423543034793075e-13,1.45117219287527e-11,1.573505545098518e-13,0.0
166,167.0,1.1476597901286144e-10,1.304462540260852e-09,4.703473664609547e-11,3.3100919595651796e-10,2.499601772239419e-13,1.0712621342594577e-11,1.143939090676966e-13,0.0
167,168.0,8.408662882191167e-11,9.884457118039311e-10,3.344975128689487e-11,2.4030185474981517e-10,1.8322227038057006e-13,7.96846398883751e-12,8.334698950884946e-14,0.0
168,169.0,6.190373947469552e-11,7.599478363963211e-10,2.3619437067524488e-11,1.7466456162887493e-10,1.3503864684425353e-13,5.987229468429759e-12,6.091838737536263e-14,0.0
169,170.0,4.5871892975642406e-11,5.948096162773858e-10,1.6509511895239633e-11,1.2719138506635575e-10,1.0026682212261758e-13,4.5574669387572275e-12,4.472327450972326e-14,0.0
170,171.0,3.4290920270000075e-11,4.75518228353437e-10,1.1369611294328924e-11,9.287211969743237e-11,7.518499895291298e-14,3.5261419728976636e-12,3.3034571251159444e-14,0.0
171,172.0,2.5929017314211453e-11,3.893853071701064e-10,7.65563543625678e-12,6.807379518812789e-11,5.710090653923306e-14,2.7825526466772724e-12,2.4602161063141215e-14,0.0
172,173.0,1.9894169985582467e-11,3.2722253966867325e-10,4.973253259391725e-12,5.016345160436459e-11,4.406795780830084e-14,2.2466583732014415e-12,1.852161530386296e-14,0.0
173,174.0,1.554074592842228e-11,2.823795017650326e-10,3.036822535263169e-12,3.7233847503046117e-11,3.467939052049206e-14,1.860615310380357e-12,1.4138920701935485e-14,0.0
174,175.0,1.2401671776817151e-11,2.500450405881466e-10,1.6395360161563893e-12,2.7904124893790176e-11,2.7919044908137464e-14,1.58264057303025e-12,1.0981372495188942e-14,0.0
175,176.0,1.0139214192753486e-11,2.267402878543347e-10,6.317377998168647e-13,2.1175026977235996e-11,2.305325171888894e-14,1.3825668399197022e-12,8.70747342689055e-15,0.0
176,177.0,8.50928065422175e-12,2.0995093526907967e-10,-9.481752033790003e-14,1.6323796034525468e-11,1.955254477565461e-14,1.2386232978459222e-12,7.07063040951877e-15,0.0
177,178.0,7.335539874222602e-12,1.9786065837542816e-10,-6.1838553237228e-13,1.282791723474793e-11,1.7034998969403573e-14,1.1351057893652052e-12,5.892862470212874e-15,0.0
178,179.0,6.490670502002479e-12,1.891579662451315e-10,-9.955138356023447e-13,1.0309820617394834e-11,1.5225240420724143e-14,1.0606913753570052e-12,5.045768798074418e-15,0.0
